,PassengerId,family_cnt,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mr,title_Mrs,title_rare,family_type_big,family_type_middle,family_type_sigle,cabin_type_A,cabin_type_B,cabin_type_C,cabin_type_D,cabin_type_E,cabin_type_F,cabin_type_O,cabin_type_n,Fare_scaled,family_cnt_scaled,SibSp_scaled,Parch_scaled,Age_type_adult,Age_type_child,Age_type_old,Age_scaled
638,639,6,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.12386310520891992,2.6001456704143098,-0.47908676070718687,5.333813473157765,0,0,1,0.8213678971418791
639,640,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3321831055069656,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.19690406293078527
640,641,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4916093204225374,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7241580491302996
641,642,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6963980671516505,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4297721546022656
642,643,6,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.10403916119546806,2.6001456704143098,2.4020368369913165,1.8665256881734007,0,1,0,-2.048894574506453
643,644,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4488386864945933,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.03235140407906617
644,645,4,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.2711197987850163,1.3367489805210908,1.4416623044251486,0.7107630931786129,0,1,0,-2.1408901665464635
645,646,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8400359477515641,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.3365432125659387
646,647,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7977545227623082
647,648,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.042901006327191425,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.9253150016220069
648,649,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49749079396995755,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1516363550568383
649,650,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49749079396995755,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5033686282342741
650,651,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.18198350664613103
651,652,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.19877690078244586,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-0.8713509963943167
652,653,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4804128663419621,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6505615754982911
653,654,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4920926762367567,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6296854280102236
654,655,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5129581800249743,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
655,656,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7776018439404888,0.7050506355744817,1.4416623044251486,-0.444999501816175,1,0,0,-0.4297721546022656
656,657,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.18198350664613103
657,658,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3437836450482282,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.1589996344538025
658,659,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5033686282342741
659,660,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5466209443633547,0.7050506355744817,-0.47908676070718687,1.8665256881734007,0,0,1,2.072507948886024
660,661,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.9405559329520634,0.7050506355744817,1.4416623044251486,-0.444999501816175,0,0,1,1.4837361598299557
661,662,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037744195548081,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.7477714235098706
662,663,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.14874957401075098,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.2629467389339302
663,664,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49853870937518496,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.45338552898183654
664,665,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902404567566684,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.7241580491302996
665,666,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7776018439404888,0.7050506355744817,1.4416623044251486,-0.444999501816175,1,0,0,0.1589996344538025
666,667,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.3561756809702571
667,668,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.15788942048667212
668,669,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.9685608444058962
669,670,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.36191584371191265,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,0.9196007903222024
670,671,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.11057082031788987,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.7477714235098706
671,672,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.36191584371191265,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.085403160821794
672,673,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,2.955665632470126
673,674,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.085403160821794
674,675,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6434642498641785,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.3380767256277033
675,676,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
676,677,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.39297391778626134
677,678,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4531825331921051,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
678,679,8,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.2633112576111806,3.8635423603075285,0.481287771858981,6.4895760681525525,0,0,1,0.9685608444058962
679,680,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,9.262027654708204,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,0.45338552898183654
680,681,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4861319323358046,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8960740391513967
681,682,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8400359477515641,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.20898273370624004
682,683,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4651059544172661,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7241580491302996
683,684,8,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2633112576111806,3.8635423603075285,4.322785902123652,1.8665256881734007,1,0,0,-1.1657368909223507
684,685,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.11057082031788987,0.7050506355744817,0.481287771858981,0.7107630931786129,0,0,1,2.219700896150041
685,686,4,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.16043767295926398,1.3367489805210908,0.481287771858981,1.8665256881734007,1,0,0,-0.3561756809702571
686,687,6,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.12386310520891992,2.6001456704143098,3.3624113695574844,0.7107630931786129,1,0,0,-1.1657368909223507
687,688,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44681963725372253,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7977545227623082
688,689,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49273843960455366,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
689,690,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4425841256384593,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-1.0921404172903422
690,691,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.45858700655576756,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.085403160821794
691,692,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3840626517587488,0.07335229062787217,-0.47908676070718687,0.7107630931786129,0,1,0,-1.9017016272424359
692,693,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4488386864945933,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.03235140407906617
693,694,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037744195548081,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.3561756809702571
694,695,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.13014037516330884,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,2.219700896150041
695,696,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3824521101857702,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.6309291070939727
696,697,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.0421573180379047
697,698,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4939468291401018,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.9128850122732748
698,699,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5003792603286252,0.7050506355744817,0.481287771858981,0.7107630931786129,0,0,1,1.4101396861979472
699,700,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.4955573707130805,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8949643707738876
700,701,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.7555570153454396,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.8713509963943167
701,702,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.13521561121261122,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.37978905534982804
702,703,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3640033854686489,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-0.8713509963943167
703,704,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49378442158652414,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.3561756809702571
704,705,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4916093204225374,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.28257920733824854
705,706,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14077420307613292,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6741749498778621
706,707,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.3824521101857702,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.1157537916699132
707,708,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.13521561121261122,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8949643707738876
708,709,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.286638695933064,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5769651018662826
709,710,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.34869840696720983,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-1.7220353340944097
710,711,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.313661466066774,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4297721546022656
711,712,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.13014037516330884,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.0744138389810585
712,713,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.36191584371191265,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.3365432125659387
713,714,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4601119221447526,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.06178978644222302
714,715,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.6309291070939727
715,716,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.4955573707130805,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7977545227623082
716,717,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.7555570153454396,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6005784762458536
717,718,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.20898273370624004
718,719,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3437836450482282,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.4393404693265941
719,720,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.23259610808581102
720,721,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.005434575094736029,0.07335229062787217,-0.47908676070718687,0.7107630931786129,0,1,0,-1.7545086799784189
721,722,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5070767064775542,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.9449474700263252
722,723,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.30619258171781955
723,724,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.4837361598299557
724,725,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.38318349953756076,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.20898273370624004
725,726,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4759814602371998,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7241580491302996
726,727,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.23744536591998783,1.3367489805210908,2.4020368369913165,-0.444999501816175,1,0,0,0.011806687189785487
727,728,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49386562536331297,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.9128850122732748
728,729,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.3561756809702571
729,730,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902404567566684,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.3561756809702571
730,731,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.4425841256384593,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.06178978644222302
731,732,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2802223554783936,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,1,0,-1.3865263118183762
732,733,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6434642498641785,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.3380767256277033
733,734,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5033686282342741
734,735,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5033686282342741
735,736,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3321831055069656,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.09858802325822728
736,737,5,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.02114999468732407,1.9684473254677004,0.481287771858981,3.022288283168189,0,0,1,1.3365432125659387
737,738,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,9.262027654708204,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.37978905534982804
738,739,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.18198350664613103
739,740,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.18198350664613103
740,741,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.06343727280104898,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6070860399921149
741,742,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8810399881834134,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.45338552898183654
742,743,5,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.429355020367108,1.9684473254677004,1.4416623044251486,1.8665256881734007,1,0,0,-0.6505615754982911
743,744,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3321831055069656,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.4297721546022656
744,745,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4902404567566684,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.085403160821794
745,746,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.7292662625185613,0.7050506355744817,0.481287771858981,0.7107630931786129,0,0,1,2.955665632470126
746,747,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.25194604034656604,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,-1.0185439436583337
747,748,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.011806687189785487
748,749,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.38318349953756076,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.7977545227623082
749,750,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.085403160821794
750,751,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.19877690078244586,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-1.9017016272424359
751,752,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.40226969856876044,0.07335229062787217,-0.47908676070718687,0.7107630931786129,0,1,0,-1.7545086799784189
752,753,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4597890404608541,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.23259610808581102
753,754,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5033686282342741
754,755,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.6132608671059354,1.3367489805210908,0.481287771858981,1.8665256881734007,0,0,1,1.3365432125659387
755,756,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3631178776169992,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-2.146777884437024
756,757,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49273843960455366,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.13538626007423155
757,758,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.42112057532331215,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
758,759,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.30619258171781955
759,760,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.0289468673345115,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.23259610808581102
760,761,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3631178776169992,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.07393499031808626
761,762,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5057078428116852,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8213678971418791
762,763,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7241580491302996
763,764,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.6766436583883395,1.3367489805210908,0.481287771858981,1.8665256881734007,1,0,0,0.45338552898183654
764,765,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-1.0185439436583337
765,766,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8637996530018404,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.5573326334619642
